,out_zone_percent,in_zone_percent,n_ff_formatted,ff_avg_speed,ff_avg_spin,ff_avg_break_x,ff_avg_break_z,n_sl_formatted,sl_avg_speed,sl_avg_spin,sl_avg_break_x,sl_avg_break_z,n_ch_formatted,ch_avg_speed,ch_avg_spin,ch_avg_break_x,ch_avg_break_z,n_cukc_formatted,cu_avg_speed,cu_avg_spin,cu_avg_break_x,cu_avg_break_z,cu_avg_break,n_sift_formatted,si_avg_speed,si_avg_spin,si_avg_break_x,si_avg_break_z,n_fc_formatted,fc_avg_speed,fc_avg_spin,fc_avg_break_x,fc_avg_break_z,n_fs_formatted,fs_avg_speed,fs_avg_spin,fs_avg_break_x,fs_avg_break_z,fs_avg_break,n_fastball_formatted,fastball_avg_speed,fastball_avg_spin,fastball_avg_break_x,fastball_avg_break_z,fastball_avg_break,n_breaking_formatted,breaking_avg_speed,breaking_avg_spin,breaking_avg_break_x,breaking_avg_break_z,n_offspeed_formatted,offspeed_avg_speed,offspeed_avg_spin,offspeed_avg_break_x,offspeed_avg_break_z,Cluster,last_name,first_name
369,50.3,49.7,35.9,93.9,2369.0,-5.5,-14.3,27.1,81.5,2216.0,14.5,-41.0,11.2,86.5,1980.0,-14.5,-27.2,0.0,0.0,0.0,0.0,0.0,0.0,25.8,93.3,2194.0,-14.7,-21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.7,93.6,2295,-9.4,-17.2,18.0,27.1,81.5,2216.0,14.5,-41.0,11.2,86.5,1980.0,-14.5,-27.2,2,Manoah, Alek
370,52.2,47.8,35.9,96.9,2233.0,-11.5,-15.3,37.9,86.8,2885.0,15.3,-36.6,0.9,85.9,2060.0,-17.9,-30.7,25.3,84.5,2972.0,13.8,-46.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,96.9,2233,-11.5,-15.3,18.2,63.2,85.9,2920.0,14.7,-40.4,0.9,85.9,2060.0,-17.9,-30.7,5,Brash, Matt
371,55.2,44.8,48.1,93.0,2193.0,-13.0,-17.5,18.8,83.4,2377.0,3.2,-36.0,33.1,87.5,1615.0,-13.6,-30.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.1,93.0,2193,-13.0,-17.5,19.5,18.8,83.4,2377.0,3.2,-36.0,33.1,87.5,1615.0,-13.6,-30.5,5,Castillo, Max
372,52.5,47.5,0.0,0.0,0.0,0.0,0.0,43.6,87.7,2580.0,6.4,-34.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,98.4,2472.0,-11.3,-25.6,30.5,99.4,2531.0,-5.0,-14.7,0.0,0.0,0.0,0.0,0.0,0.0,56.4,99.0,2504,-7.9,-19.7,13.0,43.6,87.7,2580.0,6.4,-34.8,0.0,0.0,0.0,0.0,0.0,7,Doval, Camilo
373,49.8,50.2,13.2,93.7,2341.0,-9.0,-15.4,18.1,86.9,2650.0,2.7,-39.4,0.0,0.0,0.0,0.0,0.0,39.7,85.3,2886.0,11.5,-49.4,16.5,29.0,94.2,2325.0,-15.9,-23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,94.0,2330,-13.7,-21.2,17.8,57.8,85.8,2812.0,8.8,-46.3,0.0,0.0,0.0,0.0,0.0,7,Nance, Tommy
374,56.7,43.3,54.1,94.5,2121.0,-4.9,-11.2,44.6,85.2,2461.0,0.6,-40.1,1.0,88.9,1239.0,-9.4,-26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,94.2,2204.0,1.7,-10.1,0.0,0.0,0.0,0.0,0.0,0.0,54.3,94.5,2122,-4.9,-11.2,20.3,44.6,85.2,2461.0,0.6,-40.1,1.0,88.9,1239.0,-9.4,-26.9,5,Jackson, Zach
375,50.5,49.5,0.0,0.0,0.0,0.0,0.0,5.9,81.0,2688.0,-8.5,-48.0,24.7,80.7,1638.0,15.7,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,92.4,2066.0,15.6,-31.4,8.1,86.7,2449.0,-0.5,-32.8,0.0,0.0,0.0,0.0,0.0,0.0,60.5,91.6,2117,13.4,-31.6,14.3,14.8,78.9,2660.0,-13.3,-50.8,24.7,80.7,1638.0,15.7,-42.0,1,King, John
376,50.9,49.1,42.7,91.9,2151.0,-7.4,-13.5,24.3,85.4,2125.0,1.3,-29.9,22.4,85.7,1628.0,-11.4,-24.9,10.4,79.3,2182.0,1.9,-52.8,9.8,0.2,89.4,2080.0,-13.6,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.9,91.9,2150,-7.4,-13.6,20.4,34.7,83.6,2142.0,1.5,-36.8,22.4,85.7,1628.0,-11.4,-24.9,4,Plesac, Zach
377,52.8,47.2,48.1,94.1,2420.0,-3.4,-13.5,0.9,86.7,2513.0,7.5,-35.6,14.2,86.2,1539.0,-11.9,-32.8,21.9,81.6,2515.0,6.7,-53.5,14.0,0.0,94.7,2216.0,-14.4,-16.3,14.8,89.9,2424.0,5.3,-26.7,0.0,0.0,0.0,0.0,0.0,0.0,62.9,93.1,2421,-1.3,-16.6,16.0,22.8,81.8,2515.0,6.8,-52.8,14.2,86.2,1539.0,-11.9,-32.8,8,Gallen, Zac
378,51.5,48.5,53.8,98.9,2367.0,-11.7,-12.1,40.9,88.1,2363.0,4.6,-32.0,5.3,90.1,1988.0,-11.3,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,98.9,2367,-11.7,-12.1,20.0,40.9,88.1,2363.0,4.6,-32.0,5.3,90.1,1988.0,-11.3,-22.0,5,Greene, Hunter
379,49.5,50.5,0.0,0.0,0.0,0.0,0.0,27.1,85.8,2707.0,11.0,-40.1,0.7,89.8,1776.0,-13.6,-28.1,0.0,0.0,0.0,0.0,0.0,0.0,21.5,97.2,2185.0,-9.8,-22.4,50.7,97.3,2383.0,0.6,-19.3,0.0,0.0,0.0,0.0,0.0,0.0,72.2,97.2,2326,-2.5,-20.2,10.5,27.1,85.8,2707.0,11.0,-40.1,0.7,89.8,1776.0,-13.6,-28.1,8,Ashcraft, Graham
380,47.4,52.6,38.3,92.5,2311.0,7.1,-13.6,3.5,82.7,2461.0,-6.0,-37.4,7.7,84.7,1610.0,12.5,-25.0,10.1,77.1,2714.0,-9.1,-54.5,13.3,0.2,90.9,2252.0,14.0,-10.4,40.2,88.5,2416.0,-2.9,-25.8,0.0,0.0,0.0,0.0,0.0,0.0,78.7,90.5,2365,2.0,-19.8,14.8,13.6,78.5,2649.0,-8.3,-50.1,7.7,84.7,1610.0,12.5,-25.0,1,McCarty, Kirk
381,50.6,49.4,60.9,94.7,2237.0,5.2,-13.0,15.7,87.4,1957.0,-2.1,-30.6,5.3,84.8,2083.0,13.1,-24.9,18.0,80.8,2293.0,-0.6,-52.4,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,94.7,2237,5.2,-13.0,18.5,33.8,83.9,2136.0,-1.3,-42.2,5.3,84.8,2083.0,13.1,-24.9,1,Gore, MacKenzie
382,48.7,51.3,24.0,92.7,2034.0,-8.5,-17.4,15.9,83.4,2160.0,5.2,-36.2,14.8,85.1,1467.0,-12.9,-33.5,12.8,77.2,2307.0,16.6,-49.6,17.2,32.5,92.1,1958.0,-16.2,-24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5,92.3,1990,-12.9,-21.4,17.6,28.7,80.6,2226.0,10.3,-42.2,14.8,85.1,1467.0,-12.9,-33.5,4,Wilson, Bryse
383,46.4,53.6,29.0,90.6,2335.0,7.9,-16.6,18.6,85.1,2433.0,1.1,-34.9,29.3,84.7,1938.0,16.7,-28.3,12.9,81.0,2404.0,-1.5,-48.9,7.9,10.1,90.5,2312.0,14.4,-23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,90.6,2329,9.6,-18.4,18.4,31.6,83.4,2421.0,0.0,-40.6,29.3,84.7,1938.0,16.7,-28.3,1,Zimmermann, Bruce
384,51.4,48.6,45.8,93.4,2322.0,-8.2,-12.5,12.5,85.6,2277.0,3.3,-34.1,21.3,84.9,1871.0,-12.9,-27.7,17.0,78.5,2615.0,6.1,-60.3,16.8,3.3,93.1,2332.0,-12.1,-13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.1,93.3,2322,-8.5,-12.6,20.8,29.6,81.5,2473.0,4.9,-49.2,21.3,84.9,1871.0,-12.9,-27.7,4,Heasley, Jonathan
385,57.1,42.9,0.5,96.1,2578.0,-5.1,-13.8,9.2,88.2,2801.0,7.4,-35.1,9.8,90.3,2045.0,-14.4,-26.4,18.4,81.6,2761.0,9.8,-47.5,12.0,6.7,96.3,2495.0,-11.6,-17.3,55.4,95.0,2626.0,4.4,-18.7,0.0,0.0,0.0,0.0,0.0,0.0,62.6,95.2,2611,2.6,-18.5,13.0,27.6,83.8,2774.0,9.0,-43.4,9.8,90.3,2045.0,-14.4,-26.4,8,Burnes, Corbin
386,44.0,56.0,52.0,93.5,2256.0,10.7,-13.6,29.5,85.3,2163.0,-5.1,-36.2,18.1,84.1,1967.0,16.0,-30.0,0.4,75.1,2385.0,-10.4,-61.9,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,93.5,2256,10.7,-13.6,21.0,29.9,85.2,2166.0,-5.2,-36.6,18.1,84.1,1967.0,16.0,-30.0,1,Akin, Keegan
387,47.9,52.1,55.2,92.1,2268.0,-10.9,-15.1,15.8,85.7,2274.0,1.4,-32.3,27.8,75.9,2098.0,-15.6,-44.0,1.1,80.5,2223.0,12.3,-47.4,13.5,0.0,0.0,0.0,0.0,0.0,0.1,89.3,2285.0,-5.5,-17.7,0.0,0.0,0.0,0.0,0.0,0.0,55.3,92.1,2268,-10.8,-15.1,20.5,16.9,85.4,2271.0,2.1,-33.3,27.8,75.9,2098.0,-15.6,-44.0,5,Morgan, Eli
388,50.3,49.7,24.8,96.2,2231.0,-7.0,-17.1,30.0,86.8,2365.0,4.4,-35.4,15.4,90.2,1483.0,-11.6,-28.5,0.0,0.0,0.0,0.0,0.0,0.0,29.7,96.0,2234.0,-15.9,-21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,96.1,2233,-11.8,-19.5,16.4,30.0,86.8,2365.0,4.4,-35.4,15.4,90.2,1483.0,-11.6,-28.5,2,Kuhnel, Joel
389,50.3,49.7,45.5,92.1,2260.0,7.0,-12.7,47.7,83.8,2080.0,-3.2,-34.4,6.8,86.3,1525.0,11.0,-26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5,92.1,2260,7.0,-12.7,20.9,47.7,83.8,2080.0,-3.2,-34.4,6.8,86.3,1525.0,11.0,-26.4,1,Lee, Dylan
390,48.1,51.9,53.9,96.1,2135.0,-6.4,-11.9,24.2,86.9,2289.0,6.1,-31.6,8.0,86.2,1752.0,-15.3,-28.3,12.5,80.8,2117.0,4.2,-50.1,9.6,1.4,94.7,1973.0,-13.7,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,96.1,2131,-6.6,-12.0,19.0,36.7,84.8,2231.0,5.5,-37.9,8.0,86.2,1752.0,-15.3,-28.3,4,Gilbert, Logan
391,49.4,50.6,41.6,93.5,2459.0,-5.8,-11.5,27.2,87.5,2537.0,4.9,-28.1,18.4,86.7,2098.0,-14.9,-23.1,7.0,76.3,2672.0,9.4,-58.2,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.6,93.5,2459,-5.8,-11.5,20.8,40.0,84.3,2568.0,7.2,-35.5,18.4,86.7,2098.0,-14.9,-23.1,5,Wells, Tyler
392,47.1,52.9,26.8,94.2,2155.0,8.3,-15.1,30.9,89.4,2117.0,-1.0,-25.8,15.4,83.6,1598.0,13.3,-32.5,6.1,77.0,2224.0,-6.1,-54.7,10.7,20.7,94.9,2054.0,15.1,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.5,94.5,2112,11.3,-17.0,18.4,37.1,87.3,2134.0,-1.8,-30.5,15.4,83.6,1598.0,13.3,-32.5,1,Skubal, Tarik
393,53.4,46.6,56.3,97.5,2447.0,-4.8,-15.2,42.5,83.3,2468.0,13.9,-36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,98.0,2518.0,-12.7,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,97.6,2448,-4.9,-15.2,14.6,42.5,83.3,2468.0,13.9,-36.2,0.0,0.0,0.0,0.0,0.0,7,Coleman, Dylan
394,52.8,47.2,44.6,94.3,2220.0,-7.7,-12.7,33.0,84.4,2583.0,5.6,-39.9,14.2,85.4,1576.0,-14.6,-31.2,8.2,76.8,2597.0,5.9,-65.4,19.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.6,94.3,2220,-7.7,-12.7,19.8,41.2,82.9,2586.0,5.6,-45.0,14.2,85.4,1576.0,-14.6,-31.2,5,Lambert, Jimmy
395,50.3,49.7,52.7,94.6,2423.0,12.6,-16.6,17.8,80.7,2040.0,-7.6,-36.3,29.3,85.7,1372.0,14.6,-35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,94.9,2318.0,19.0,-25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.9,94.6,2423,12.6,-16.7,19.1,17.8,80.7,2040.0,-7.6,-36.3,29.3,85.7,1372.0,14.6,-35.6,1,Rogers, Trevor
396,49.4,50.6,34.3,91.3,2208.0,-8.6,-15.2,28.5,85.0,2516.0,2.8,-35.2,2.4,86.4,1557.0,-12.9,-30.3,17.7,82.0,2204.0,10.2,-51.7,15.2,0.0,0.0,0.0,0.0,0.0,17.0,86.9,2502.0,2.0,-27.3,0.0,0.0,0.0,0.0,0.0,0.0,51.3,89.8,2305,-5.1,-19.2,16.2,46.3,83.8,2396.0,5.6,-41.5,2.4,86.4,1557.0,-12.9,-30.3,8,Bieber, Shane
397,53.1,46.9,35.8,91.9,2145.0,3.9,-17.4,64.1,84.3,2571.0,-6.2,-38.2,0.0,0.0,0.0,0.0,0.0,0.2,77.0,2415.0,-12.9,-50.1,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.8,91.9,2145,3.9,-17.4,15.6,64.2,84.3,2571.0,-6.2,-38.3,0.0,0.0,0.0,0.0,0.0,7,Nelson, Kyle
398,54.2,45.8,34.2,93.7,2116.0,6.9,-14.7,10.9,86.0,2573.0,-4.0,-34.9,11.2,85.9,1527.0,12.8,-28.2,23.2,74.3,2737.0,-11.6,-67.2,20.5,20.5,92.8,2039.0,13.1,-18.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,93.4,2087,9.2,-16.2,18.1,34.2,78.1,2684.0,-9.1,-56.8,11.2,85.9,1527.0,12.8,-28.2,1,Liberatore, Matthew
399,48.9,51.1,54.4,95.2,2221.0,-3.6,-21.0,19.6,86.9,2337.0,5.4,-37.3,0.1,83.1,1574.0,-11.5,-31.9,16.8,76.5,2836.0,9.0,-65.1,19.9,9.2,94.8,2108.0,-12.7,-17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,95.2,2205,-4.9,-20.6,11.2,36.4,82.1,2566.0,7.1,-50.1,0.1,83.1,1574.0,-11.5,-31.9,4,Pallante, Andre
400,47.0,53.0,42.5,94.7,2205.0,7.5,-12.4,0.0,0.0,0.0,0.0,0.0,29.2,84.3,1946.0,11.0,-23.8,26.8,77.0,2520.0,-2.1,-62.0,15.9,1.5,93.0,2182.0,12.2,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,94.6,2204,7.7,-12.4,19.9,26.8,77.0,2520.0,-2.1,-62.0,29.2,84.3,1946.0,11.0,-23.8,1,Long, Sam
401,50.6,49.4,13.6,93.5,2497.0,14.2,-18.5,37.4,82.0,2788.0,-9.2,-41.2,7.1,87.6,2222.0,18.6,-35.9,0.0,0.0,0.0,0.0,0.0,0.0,41.9,93.3,2402.0,18.7,-25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,93.4,2425,17.6,-23.7,19.7,37.4,82.0,2788.0,-9.2,-41.2,7.1,87.6,2222.0,18.6,-35.9,1,Snead, Kirby
402,54.7,45.3,4.4,93.1,2191.0,-13.9,-20.3,23.2,81.2,2512.0,11.2,-39.6,15.7,81.5,1806.0,-17.0,-38.3,0.0,0.0,0.0,0.0,0.0,0.0,56.7,92.4,2062.0,-16.4,-30.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.1,92.4,2072,-16.2,-30.1,16.6,23.2,81.2,2512.0,11.2,-39.6,15.7,81.5,1806.0,-17.0,-38.3,2,Alexander, Jason
403,44.9,55.1,45.4,95.3,2179.0,-8.8,-15.1,8.9,85.5,2188.0,10.1,-38.1,8.0,86.0,1471.0,-15.3,-33.5,13.3,80.8,2177.0,9.9,-53.6,15.3,12.2,94.7,2236.0,-16.2,-20.6,12.2,88.3,2149.0,3.8,-30.2,0.0,0.0,0.0,0.0,0.0,0.0,69.8,94.0,2184,-7.9,-18.7,15.8,22.2,82.7,2181.0,10.0,-47.4,8.0,86.0,1471.0,-15.3,-33.5,8,Kirby, George
404,53.5,46.5,44.8,93.7,2277.0,-3.9,-15.2,0.0,0.0,0.0,0.0,0.0,3.8,87.2,1548.0,-13.7,-30.4,17.1,80.2,2407.0,5.2,-57.2,15.4,6.9,94.2,2181.0,-13.1,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7,93.7,2264,-5.2,-15.4,17.0,44.4,83.4,2435.0,7.7,-45.5,3.8,87.2,1548.0,-13.7,-30.4,4,White, Mitch
405,50.5,49.5,43.3,92.6,2332.0,-4.8,-17.6,56.5,82.9,2567.0,15.6,-37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,92.5,2027.0,-13.1,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,92.6,2330,-4.8,-17.6,15.3,56.5,82.9,2567.0,15.6,-37.1,0.0,0.0,0.0,0.0,0.0,7,Festa, Matt
406,52.9,47.1,33.3,93.3,2209.0,-11.1,-14.2,9.0,84.3,1769.0,4.8,-43.2,12.5,86.5,1647.0,-14.5,-29.4,10.6,80.5,2056.0,5.0,-49.5,9.3,9.8,93.6,2116.0,-15.1,-17.1,24.8,89.5,2180.0,-1.3,-24.2,0.0,0.0,0.0,0.0,0.0,0.0,67.9,92.0,2185,-8.1,-18.3,17.0,19.6,82.2,1925.0,4.9,-46.6,12.5,86.5,1647.0,-14.5,-29.4,8,Oller, Adam
407,52.3,47.7,29.2,94.4,2238.0,-10.3,-21.5,37.7,82.1,2614.0,13.0,-36.6,7.5,88.5,1649.0,-15.6,-37.6,0.0,0.0,0.0,0.0,0.0,0.0,25.6,93.4,2184.0,-15.5,-34.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,93.9,2212,-12.7,-27.5,14.8,37.7,82.1,2614.0,13.0,-36.6,7.5,88.5,1649.0,-15.6,-37.6,2,Schreiber, John
408,49.2,50.8,12.9,93.7,2201.0,-2.8,-16.2,28.6,84.8,2331.0,5.6,-41.0,9.8,89.9,1598.0,-15.6,-31.5,0.0,0.0,0.0,0.0,0.0,0.0,38.4,94.0,2031.0,-14.6,-21.9,10.3,88.6,2140.0,3.9,-29.4,0.0,0.0,0.0,0.0,0.0,0.0,61.6,93.0,2085,-9.1,-21.9,15.3,28.6,84.8,2331.0,5.6,-41.0,9.8,89.9,1598.0,-15.6,-31.5,2,Winckowski, Josh
409,49.9,50.1,53.6,96.4,2298.0,-10.2,-12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.5,77.1,2436.0,8.3,-56.7,13.6,0.1,95.2,2256.0,-16.7,-15.7,0.0,0.0,0.0,0.0,0.0,16.9,89.8,1562.0,-4.5,-28.8,7.3,53.7,96.4,2298,-10.2,-12.4,20.0,29.5,77.1,2436.0,8.3,-56.7,16.9,89.8,1562.0,-4.5,-28.8,0,Bednar, David
410,49.5,50.5,43.5,96.0,2275.0,-8.7,-19.5,40.3,85.7,2585.0,5.8,-35.6,5.5,88.8,1747.0,-15.4,-28.7,10.7,78.4,2461.0,10.8,-49.7,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,96.0,2275,-8.7,-19.5,13.5,51.0,84.2,2559.0,6.9,-38.6,5.5,88.8,1747.0,-15.4,-28.7,5,Oviedo, Johan
411,62.7,37.3,44.0,93.4,2222.0,-7.4,-11.4,0.0,0.0,0.0,0.0,0.0,37.6,84.1,2505.0,-16.2,-32.6,18.4,85.1,2116.0,2.0,-35.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,93.4,2222,-7.4,-11.4,21.5,18.4,85.1,2116.0,2.0,-35.7,37.6,84.1,2505.0,-16.2,-32.6,5,Richards, Trevor
412,49.5,50.5,11.9,93.8,2235.0,-9.2,-19.0,32.3,82.7,2375.0,15.3,-34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,95.7,2234.0,-17.8,-24.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.7,95.4,2234,-16.3,-23.5,18.2,32.3,82.7,2375.0,15.3,-34.9,0.0,0.0,0.0,0.0,0.0,7,Ramirez, Yohan
413,46.0,54.0,9.0,96.1,2185.0,-13.0,-16.7,23.5,85.5,2225.0,6.5,-35.8,6.8,89.5,1600.0,-14.8,-31.6,0.0,0.0,0.0,0.0,0.0,0.0,60.7,96.3,2036.0,-17.2,-23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7,96.3,2055,-16.7,-22.9,18.3,23.5,85.5,2225.0,6.5,-35.8,6.8,89.5,1600.0,-14.8,-31.6,2,Foley, Jason
414,50.7,49.3,44.1,93.2,2102.0,10.1,-14.7,25.5,85.9,2146.0,-3.1,-37.9,11.3,84.2,1435.0,13.5,-29.6,18.2,73.1,2476.0,-12.2,-67.0,19.5,0.9,93.7,2127.0,15.5,-17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,93.2,2103,10.2,-14.8,19.9,43.7,80.6,2283.0,-6.9,-50.0,11.3,84.2,1435.0,13.5,-29.6,1,Detmers, Reid
415,48.9,51.1,44.7,97.0,2194.0,6.2,-12.7,39.4,83.9,2614.0,-12.2,-44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.9,96.5,2259.0,15.1,-20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6,96.8,2211,8.6,-14.7,17.7,39.4,83.9,2614.0,-12.2,-44.7,0.0,0.0,0.0,0.0,0.0,7,Perez, Cionel
416,53.3,46.7,49.8,96.8,2365.0,-8.2,-12.1,17.5,85.8,2029.0,3.1,-34.9,0.0,0.0,0.0,0.0,0.0,22.2,82.1,2282.0,3.1,-45.1,6.2,0.3,94.1,2301.0,-15.5,-14.3,0.0,0.0,0.0,0.0,0.0,10.2,85.0,1183.0,-9.7,-28.5,13.9,50.0,96.8,2365,-8.2,-12.1,19.2,39.7,83.7,2172.0,3.1,-40.6,10.2,85.0,1183.0,-9.7,-28.5,0,Hernandez, Carlos
417,53.6,46.4,48.6,95.6,2389.0,-7.4,-12.3,34.2,83.8,2488.0,4.3,-40.3,2.9,89.7,2080.0,-14.5,-22.6,14.4,78.9,2727.0,8.9,-56.7,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,95.6,2389,-7.4,-12.3,19.3,48.6,82.4,2558.0,5.6,-45.1,2.9,89.7,2080.0,-14.5,-22.6,5,Contreras, Roansy
418,49.5,50.5,65.5,95.0,2186.0,-10.7,-15.4,0.7,86.2,2061.0,2.4,-34.1,6.8,87.4,1886.0,-16.1,-28.5,23.2,79.7,2263.0,7.8,-53.5,13.1,3.8,94.9,2144.0,-15.3,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4,95.0,2184,-10.9,-15.5,18.6,23.8,79.9,2257.0,7.6,-52.9,6.8,87.4,1886.0,-16.1,-28.5,4,Adon, Joan
419,48.4,51.6,55.7,91.6,2190.0,7.1,-17.6,20.8,85.7,2197.0,1.4,-31.4,9.2,84.8,1442.0,14.2,-34.2,14.2,80.6,2393.0,-6.8,-50.4,11.1,0.1,91.3,2212.0,13.1,-16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,91.6,2190,7.1,-17.6,16.7,35.0,83.7,2277.0,-1.9,-39.1,9.2,84.8,1442.0,14.2,-34.2,1,Henry, Tommy
420,48.9,51.1,67.0,98.2,2343.0,-5.1,-10.7,28.2,86.3,2388.0,5.2,-35.6,4.8,88.9,2126.0,-14.8,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,98.2,2343,-5.1,-10.7,18.5,28.2,86.3,2388.0,5.2,-35.6,4.8,88.9,2126.0,-14.8,-25.0,5,Strider, Spencer
421,55.8,44.2,59.7,95.2,2349.0,-1.9,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3,82.9,2398.0,-1.7,-48.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,95.2,2349,-1.9,-9.5,21.0,40.3,82.9,2398.0,-1.7,-48.3,0.0,0.0,0.0,0.0,0.0,7,Karinchak, James
422,46.4,53.6,50.3,94.4,2144.0,-7.6,-14.4,0.0,0.0,0.0,0.0,0.0,3.5,79.5,1471.0,-12.7,-33.7,11.0,75.0,1938.0,6.2,-66.1,18.0,0.0,0.0,0.0,0.0,0.0,35.3,84.8,2162.0,5.2,-37.7,0.0,0.0,0.0,0.0,0.0,0.0,85.5,90.4,2151,-2.3,-24.0,13.3,11.0,75.0,1938.0,6.2,-66.1,3.5,79.5,1471.0,-12.7,-33.7,3,Howard, Spencer
